,mncoef,mncoef_bin,fracODC
773,0.3266364706542315,"(0.303, 0.338]",0.06779661016949153
774,0.3085324197200775,"(0.303, 0.338]",0.07643312101910828
775,0.34951385944557717,"(0.338, 0.373]",0.09815950920245399
776,0.34653304422622755,"(0.338, 0.373]",0.11176470588235295
777,0.2954289213058837,"(0.269, 0.303]",0.125
815,0.13574469070219108,"(0.131, 0.165]",0.09782608695652174
816,0.2838878941289852,"(0.269, 0.303]",0.06432748538011696
817,0.3140900685541866,"(0.303, 0.338]",0.10067114093959731
818,0.268190114879319,"(0.234, 0.269]",0.12658227848101267
820,0.2623763362644995,"(0.234, 0.269]",0.15384615384615385
1630,0.41701205957372967,"(0.407, 0.442]",0.5410628019323671
1631,0.3431853045969223,"(0.338, 0.373]",0.4672897196261682
1632,0.4268539955052798,"(0.407, 0.442]",0.4434389140271493
1633,0.3748799440751831,"(0.373, 0.407]",0.41262135922330095
1634,0.4244742530066517,"(0.407, 0.442]",0.4030612244897959
1658,0.2952348744147594,"(0.269, 0.303]",0.5613207547169812
1659,0.38964415180613365,"(0.373, 0.407]",0.45794392523364486
1660,0.40205348137896857,"(0.373, 0.407]",0.44075829383886256
1661,0.3754652064670321,"(0.373, 0.407]",0.41262135922330095
1686,0.44970607869864854,"(0.442, 0.476]",0.5188679245283019
1788,0.3913970426806359,"(0.373, 0.407]",0.5315315315315315
1796,0.37005843543636135,"(0.338, 0.373]",0.18859649122807018
1797,0.33424197368992026,"(0.303, 0.338]",0.13004484304932734
1829,0.36999571759451727,"(0.338, 0.373]",0.5695652173913044
1831,0.40901793419268906,"(0.407, 0.442]",0.463302752293578
1835,0.4601609312836787,"(0.442, 0.476]",0.2145748987854251
1836,0.40434262803850063,"(0.373, 0.407]",0.19574468085106383
1837,0.3704324483342154,"(0.338, 0.373]",0.13574660633484162
1838,0.3756123384750389,"(0.373, 0.407]",0.10619469026548672
1872,0.42505439574652315,"(0.407, 0.442]",0.6755725190839694
1873,0.22307816339772996,"(0.2, 0.234]",0.6359832635983264
1874,0.42157636486963945,"(0.407, 0.442]",0.5606694560669456
1875,0.42760031505729845,"(0.407, 0.442]",0.5394736842105263
1879,0.3624133665727446,"(0.338, 0.373]",0.25
1880,0.40395848259486233,"(0.373, 0.407]",0.23376623376623376
1881,0.4019682105256302,"(0.373, 0.407]",0.16822429906542055
1882,0.4545622091822996,"(0.442, 0.476]",0.13145539906103287
1883,0.419022723640118,"(0.407, 0.442]",0.12093023255813953
1923,0.4058995618907529,"(0.373, 0.407]",0.6090909090909091
1929,0.4558381589954686,"(0.442, 0.476]",0.21634615384615385
1930,0.3752472215289404,"(0.373, 0.407]",0.1791044776119403
1931,0.3566869142787023,"(0.338, 0.373]",0.17647058823529413
1981,0.39683110376455866,"(0.373, 0.407]",0.19473684210526315
1982,0.41194352156824077,"(0.407, 0.442]",0.18716577540106952
2032,0.38853916555847956,"(0.373, 0.407]",0.3511111111111111
2033,0.3349717416632118,"(0.303, 0.338]",0.3299492385786802
2034,0.25516841096970083,"(0.234, 0.269]",0.26903553299492383
2035,0.38432638147416615,"(0.373, 0.407]",0.1827956989247312
2036,0.42438711875725327,"(0.407, 0.442]",0.11794871794871795
2088,0.36702686430986514,"(0.338, 0.373]",0.21739130434782608
2089,0.4457489683388182,"(0.442, 0.476]",0.12432432432432433
2090,0.40292498733498283,"(0.373, 0.407]",0.10679611650485436
2091,0.37827391141634364,"(0.373, 0.407]",0.10679611650485436
2145,0.3635460653046217,"(0.338, 0.373]",0.4700854700854701
2146,0.331735960889972,"(0.303, 0.338]",0.4019138755980861
2147,0.40651868088220056,"(0.373, 0.407]",0.3034825870646766
2148,0.39863070461002986,"(0.373, 0.407]",0.2247191011235955
2149,0.4472697184332766,"(0.442, 0.476]",0.12790697674418605
2150,0.3618647990996406,"(0.338, 0.373]",0.11229946524064172
2151,0.39219601104130786,"(0.373, 0.407]",0.1256544502617801
2152,0.3871226940990371,"(0.373, 0.407]",0.1306532663316583
2153,0.3704155230506992,"(0.338, 0.373]",0.15217391304347827
2206,0.41824047645797613,"(0.407, 0.442]",0.512
2207,0.4115929631585689,"(0.407, 0.442]",0.4588744588744589
2208,0.4172235974068371,"(0.407, 0.442]",0.3598130841121495
2209,0.2671439923857098,"(0.234, 0.269]",0.27461139896373055
2210,0.3045058198497903,"(0.303, 0.338]",0.18032786885245902
2211,0.4044013878929648,"(0.373, 0.407]",0.11475409836065574
2212,0.4534833754621897,"(0.442, 0.476]",0.13432835820895522
2213,0.36908809910645884,"(0.338, 0.373]",0.14358974358974358
2214,0.36483647654972723,"(0.338, 0.373]",0.16759776536312848
2215,0.36187853498976447,"(0.338, 0.373]",0.15976331360946747
2265,0.4116119012062958,"(0.407, 0.442]",0.6007326007326007
2266,0.3698078065091442,"(0.338, 0.373]",0.6235294117647059
2267,0.35545795845017164,"(0.338, 0.373]",0.6371308016877637
2268,0.3821418414290489,"(0.373, 0.407]",0.5777777777777777
2274,0.4657279228475265,"(0.442, 0.476]",0.20253164556962025
2275,0.3930626574104987,"(0.373, 0.407]",0.1712707182320442
2276,0.38237083254788257,"(0.373, 0.407]",0.17142857142857143
2277,0.34458513874331853,"(0.338, 0.373]",0.18404907975460122
2278,0.30703927932251934,"(0.303, 0.338]",0.15294117647058825
2329,0.43530630451993296,"(0.407, 0.442]",0.6262135922330098
2330,0.3876906470713186,"(0.373, 0.407]",0.6205128205128205
2331,0.4287308557509669,"(0.407, 0.442]",0.5641025641025641
2332,0.3414428041748137,"(0.338, 0.373]",0.5073891625615764
2333,0.4150469135268283,"(0.407, 0.442]",0.4714285714285714
2334,0.3992057687152068,"(0.373, 0.407]",0.44776119402985076
2335,0.3696087026405571,"(0.338, 0.373]",0.39896373056994816
2337,0.41254775574762703,"(0.407, 0.442]",0.2857142857142857
2338,0.4189894927635343,"(0.407, 0.442]",0.21468926553672316
2339,0.4321171436617441,"(0.407, 0.442]",0.2087912087912088
2340,0.36794702682047364,"(0.338, 0.373]",0.19883040935672514
2341,0.3286009426521362,"(0.303, 0.338]",0.143646408839779
2389,0.42826912187615457,"(0.407, 0.442]",0.5757575757575758
2390,0.40520242235491044,"(0.373, 0.407]",0.6117021276595744
2391,0.23358589870142968,"(0.2, 0.234]",0.5561224489795918
2392,0.43934824847789783,"(0.407, 0.442]",0.5132275132275133
2393,0.4034638352766268,"(0.373, 0.407]",0.5076142131979695
2398,0.3995026533077285,"(0.373, 0.407]",0.32105263157894737
2399,0.43980419212512806,"(0.407, 0.442]",0.23857868020304568
2400,0.38406250099930833,"(0.373, 0.407]",0.18421052631578946
2401,0.37934304485900894,"(0.373, 0.407]",0.19047619047619047
2402,0.4520583453704944,"(0.442, 0.476]",0.12574850299401197
2403,0.36289624252466746,"(0.338, 0.373]",0.13218390804597702
2404,0.35456233225887396,"(0.338, 0.373]",0.10880829015544041
2405,0.3187235972190971,"(0.303, 0.338]",0.1111111111111111
2440,0.386454772017978,"(0.373, 0.407]",0.6026200873362445
2441,0.34777554113054526,"(0.338, 0.373]",0.6143497757847534
2442,0.38205510771332135,"(0.373, 0.407]",0.5627906976744186
2443,0.4087673764710104,"(0.407, 0.442]",0.553921568627451
2444,0.36780547838478905,"(0.338, 0.373]",0.47692307692307695
2445,0.4066306990292477,"(0.373, 0.407]",0.47540983606557374
2446,0.42922687892590133,"(0.407, 0.442]",0.45685279187817257
2447,0.364904010482942,"(0.338, 0.373]",0.4635416666666667
2448,0.3693279641036525,"(0.338, 0.373]",0.5026455026455027
2449,0.32383497534038597,"(0.303, 0.338]",0.4925373134328358
2451,0.41956955505557486,"(0.407, 0.442]",0.46842105263157896
2452,0.4412766375064424,"(0.407, 0.442]",0.40860215053763443
2453,0.4527268597341896,"(0.442, 0.476]",0.291005291005291
2454,0.4720598867964325,"(0.442, 0.476]",0.2127659574468085
2455,0.4036375163025031,"(0.373, 0.407]",0.2046783625730994
2456,0.4038494107888397,"(0.373, 0.407]",0.14534883720930233
2458,0.4372175544851741,"(0.407, 0.442]",0.13333333333333333
2459,0.4150688392318727,"(0.407, 0.442]",0.10138248847926268
2460,0.3012612767800033,"(0.269, 0.303]",0.09322033898305085
2483,0.4129460117959724,"(0.407, 0.442]",0.589622641509434
2485,0.4243533836134363,"(0.407, 0.442]",0.5560747663551402
2487,0.3802348867194291,"(0.373, 0.407]",0.46766169154228854
2488,0.33535527142064464,"(0.303, 0.338]",0.44623655913978494
2489,0.38726087568213774,"(0.373, 0.407]",0.4175257731958763
2490,0.352491874984736,"(0.338, 0.373]",0.4221105527638191
2491,0.3688709986625614,"(0.338, 0.373]",0.43455497382198954
2492,0.42306623246479996,"(0.407, 0.442]",0.43333333333333335
2493,0.39878303970201506,"(0.373, 0.407]",0.46994535519125685
2494,0.376096591187298,"(0.373, 0.407]",0.4385026737967914
2495,0.41924927040510185,"(0.407, 0.442]",0.37362637362637363
2496,0.43125638517704884,"(0.407, 0.442]",0.28125
2497,0.2857464901661773,"(0.269, 0.303]",0.2019704433497537
2498,0.4094270656129313,"(0.407, 0.442]",0.18877551020408162
2499,0.4053649445875661,"(0.373, 0.407]",0.14948453608247422
2500,0.4122784995370435,"(0.407, 0.442]",0.15656565656565657
2501,0.3798691793244527,"(0.373, 0.407]",0.12935323383084577
2502,0.4155047585994359,"(0.407, 0.442]",0.0963302752293578
2503,0.3957521653523114,"(0.373, 0.407]",0.0735930735930736
2526,0.44582342282193954,"(0.442, 0.476]",0.5154639175257731
2529,0.34390695166261726,"(0.338, 0.373]",0.43434343434343436
2530,0.31054361553673715,"(0.303, 0.338]",0.41706161137440756
2531,0.3513491458627756,"(0.338, 0.373]",0.4223300970873786
2532,0.37675989976655944,"(0.373, 0.407]",0.43455497382198954
2533,0.41627546266356347,"(0.407, 0.442]",0.4336734693877551
2534,0.2917886303943939,"(0.269, 0.303]",0.39655172413793105
2535,0.37613944935167964,"(0.373, 0.407]",0.30434782608695654
2536,0.3153273231669822,"(0.303, 0.338]",0.2653061224489796
2537,0.3572040098181205,"(0.338, 0.373]",0.19289340101522842
2538,0.4496526590774031,"(0.442, 0.476]",0.18848167539267016
2539,0.33936552756176575,"(0.338, 0.373]",0.18857142857142858
2540,0.411484962190728,"(0.407, 0.442]",0.16666666666666666
2541,0.37465482500084335,"(0.373, 0.407]",0.12777777777777777
2542,0.37565109510959205,"(0.373, 0.407]",0.08866995073891626
2543,0.3745888906964599,"(0.373, 0.407]",0.0641025641025641
2544,0.4366416008491523,"(0.407, 0.442]",0.03508771929824561
2545,0.38166573998429854,"(0.373, 0.407]",0.03514376996805112
2546,0.35660327807771247,"(0.338, 0.373]",0.042682926829268296
2561,0.3113659886953408,"(0.303, 0.338]",0.31875
2562,0.3313994332678046,"(0.303, 0.338]",0.288135593220339
2563,0.37402163462713417,"(0.373, 0.407]",0.21465968586387435
2564,0.3869050754133583,"(0.373, 0.407]",0.17553191489361702
2565,0.35089651402414707,"(0.338, 0.373]",0.16853932584269662
2566,0.3803606984721863,"(0.373, 0.407]",0.12359550561797752
2567,0.3731724481528334,"(0.373, 0.407]",0.08571428571428572
2569,0.38737334502677573,"(0.373, 0.407]",0.06854838709677419
2570,0.3591009979882252,"(0.338, 0.373]",0.05460750853242321
2571,0.37008266150161134,"(0.338, 0.373]",0.05573770491803279
2572,0.27505675823376574,"(0.269, 0.303]",0.05537459283387622
2586,0.3031551843516289,"(0.269, 0.303]",0.10869565217391304
2587,0.3559247772301522,"(0.338, 0.373]",0.07857142857142857
2588,0.4279581199727324,"(0.407, 0.442]",0.10625
2589,0.39172276586013366,"(0.373, 0.407]",0.07537688442211055
2590,0.3695674190720866,"(0.338, 0.373]",0.06944444444444445
2591,0.23676756859553044,"(0.234, 0.269]",0.06944444444444445
2592,0.2898328507392335,"(0.269, 0.303]",0.07142857142857142
2593,0.13875416062427978,"(0.131, 0.165]",0.0582010582010582
2639,0.3347748295131532,"(0.303, 0.338]",0.2012987012987013
2655,0.37782529142821186,"(0.373, 0.407]",0.1927710843373494
2656,0.37811178979584453,"(0.373, 0.407]",0.18125
2657,0.3458736977786407,"(0.338, 0.373]",0.17266187050359713
2658,0.3780572431865129,"(0.373, 0.407]",0.1693548387096774
2674,0.31974196382939507,"(0.303, 0.338]",0.16049382716049382
2675,0.3345312021005466,"(0.303, 0.338]",0.16556291390728478
2676,0.29096001634898416,"(0.269, 0.303]",0.15753424657534246
2677,0.3289990896599839,"(0.303, 0.338]",0.16216216216216217
2692,0.4027826347032613,"(0.373, 0.407]",0.16339869281045752
2693,0.379253460288547,"(0.373, 0.407]",0.14193548387096774
2694,0.23460365581645745,"(0.234, 0.269]",0.1513157894736842
2695,0.3509578349481981,"(0.338, 0.373]",0.1509433962264151
2696,0.3315354388863913,"(0.303, 0.338]",0.17985611510791366
2710,0.2809648608728056,"(0.269, 0.303]",0.09467455621301775
2711,0.37726597814677054,"(0.373, 0.407]",0.07954545454545454
2712,0.34215663762645276,"(0.338, 0.373]",0.10240963855421686
2713,0.34745217102184034,"(0.338, 0.373]",0.1
2714,0.491833340052547,"(0.476, 0.511]",0.15436241610738255
2727,0.34536611327811245,"(0.338, 0.373]",0.12299465240641712
2728,0.3371638341160446,"(0.303, 0.338]",0.10204081632653061
2729,0.29661495132992993,"(0.269, 0.303]",0.11049723756906077
2730,0.35204410728364854,"(0.338, 0.373]",0.10526315789473684
2731,0.313803370350542,"(0.303, 0.338]",0.15151515151515152
2732,0.308112318990038,"(0.303, 0.338]",0.21518987341772153
2733,0.3496248438648889,"(0.338, 0.373]",0.2905405405405405
2746,0.3343180347274521,"(0.303, 0.338]",0.11224489795918367
2747,0.39311407597149883,"(0.373, 0.407]",0.10426540284360189
2748,0.36028898099562406,"(0.338, 0.373]",0.10344827586206896
2749,0.3601078625091608,"(0.338, 0.373]",0.10362694300518134
2750,0.37822584189780417,"(0.373, 0.407]",0.14204545454545456
2751,0.42057216323688607,"(0.407, 0.442]",0.18823529411764706
2752,0.29658680370874413,"(0.269, 0.303]",0.2822085889570552
2767,0.2980511358421237,"(0.269, 0.303]",0.11557788944723618
2768,0.37698768406593947,"(0.373, 0.407]",0.0970873786407767
2769,0.372046750409726,"(0.338, 0.373]",0.08717948717948718
2770,0.3138005182714602,"(0.303, 0.338]",0.0855614973262032
2771,0.4223549072362477,"(0.407, 0.442]",0.1242603550295858
2772,0.36045042396438937,"(0.338, 0.373]",0.2
2773,0.36853880315245297,"(0.338, 0.373]",0.2807017543859649
2774,0.3825759991232397,"(0.373, 0.407]",0.358974358974359
2775,0.4477533652748203,"(0.442, 0.476]",0.4178082191780822
2792,0.3746586242834394,"(0.373, 0.407]",0.16184971098265896
2793,0.4165325702311707,"(0.407, 0.442]",0.15789473684210525
2794,0.3388323055108761,"(0.338, 0.373]",0.11392405063291139
2795,0.35270207371149664,"(0.338, 0.373]",0.125
2796,0.3703591940978373,"(0.338, 0.373]",0.16875
2797,0.39232590358089403,"(0.373, 0.407]",0.22023809523809523
2798,0.4478589912502648,"(0.442, 0.476]",0.2988505747126437
2799,0.3458891235978483,"(0.338, 0.373]",0.36423841059602646
2800,0.377264851918583,"(0.373, 0.407]",0.3900709219858156
2819,0.31290216509318114,"(0.303, 0.338]",0.1488095238095238
2820,0.37810822013678497,"(0.373, 0.407]",0.15853658536585366
2821,0.3135420056231393,"(0.303, 0.338]",0.125
2822,0.3421261137966793,"(0.338, 0.373]",0.11976047904191617
2823,0.3956837080615678,"(0.373, 0.407]",0.16339869281045752
2824,0.3182093225831373,"(0.303, 0.338]",0.2064516129032258
2825,0.41199600930788516,"(0.407, 0.442]",0.27741935483870966
2827,0.4580575191191618,"(0.442, 0.476]",0.373134328358209
2847,0.35055741678347846,"(0.338, 0.373]",0.1506849315068493
2848,0.31728102438156136,"(0.303, 0.338]",0.1360544217687075
2849,0.2899734699207913,"(0.269, 0.303]",0.12903225806451613
2850,0.3881555004671635,"(0.373, 0.407]",0.17105263157894737
2851,0.3654916756534032,"(0.338, 0.373]",0.2236842105263158
2852,0.4244490910090671,"(0.407, 0.442]",0.26490066225165565
2853,0.45450503942363785,"(0.442, 0.476]",0.30597014925373134
2854,0.4393452516719679,"(0.407, 0.442]",0.38848920863309355
2875,0.3377755084884055,"(0.303, 0.338]",0.176056338028169
2876,0.3403997148649302,"(0.338, 0.373]",0.16058394160583941
2877,0.3381507665059337,"(0.338, 0.373]",0.14685314685314685
2878,0.358196259788017,"(0.338, 0.373]",0.14864864864864866
2879,0.3958969523549598,"(0.373, 0.407]",0.15584415584415584
2880,0.42342532671736605,"(0.407, 0.442]",0.1780821917808219
2881,0.42759832358854627,"(0.407, 0.442]",0.2222222222222222
2882,0.4735901123273746,"(0.442, 0.476]",0.30434782608695654
2903,0.3112122295008022,"(0.303, 0.338]",0.13071895424836602
2904,0.3508244208455688,"(0.338, 0.373]",0.13664596273291926
2905,0.364231503673312,"(0.338, 0.373]",0.12738853503184713
2906,0.3884997401846989,"(0.373, 0.407]",0.11038961038961038
2907,0.3860714217222234,"(0.373, 0.407]",0.11875
2908,0.33173398729972475,"(0.303, 0.338]",0.1476510067114094
2909,0.38383452974012616,"(0.373, 0.407]",0.20408163265306123
2910,0.4036377849036192,"(0.373, 0.407]",0.31788079470198677
2911,0.38781838433419474,"(0.373, 0.407]",0.44370860927152317
2934,0.34475350737740995,"(0.338, 0.373]",0.13013698630136986
2935,0.307299910635298,"(0.303, 0.338]",0.1592356687898089
2936,0.3179216542332122,"(0.303, 0.338]",0.1393939393939394
2937,0.3843321236288458,"(0.373, 0.407]",0.13068181818181818
2938,0.3974160890599499,"(0.373, 0.407]",0.15757575757575756
2939,0.3798369764236853,"(0.373, 0.407]",0.1858974358974359
2940,0.45973777173060065,"(0.442, 0.476]",0.30718954248366015
2941,0.4610760553197135,"(0.442, 0.476]",0.43537414965986393
2942,0.3674610684081628,"(0.338, 0.373]",0.49673202614379086
2964,0.34978307475218634,"(0.338, 0.373]",0.1037037037037037
2965,0.32388532791093716,"(0.303, 0.338]",0.1456953642384106
2966,0.2548613747654274,"(0.234, 0.269]",0.11875
2967,0.374379705293129,"(0.373, 0.407]",0.10404624277456648
2968,0.42738743071973845,"(0.407, 0.442]",0.14201183431952663
2969,0.4203492433767842,"(0.407, 0.442]",0.16455696202531644
2970,0.4274727586727255,"(0.407, 0.442]",0.2585034013605442
2971,0.367342147150418,"(0.338, 0.373]",0.39436619718309857
2972,0.435375450383232,"(0.407, 0.442]",0.5
2995,0.2747377820421709,"(0.269, 0.303]",0.15950920245398773
2996,0.2757171088081885,"(0.269, 0.303]",0.15337423312883436
2997,0.37898178897469753,"(0.373, 0.407]",0.1130952380952381
2998,0.3976783179355877,"(0.373, 0.407]",0.16352201257861634
2999,0.4358417668997423,"(0.407, 0.442]",0.16546762589928057
3000,0.4958088491616964,"(0.476, 0.511]",0.27906976744186046
3001,0.3634180625431751,"(0.338, 0.373]",0.448
3025,0.34070229872208785,"(0.338, 0.373]",0.12987012987012986
3026,0.3719410482119116,"(0.338, 0.373]",0.14583333333333334
3027,0.43264645374917077,"(0.407, 0.442]",0.16666666666666666
3028,0.43115316926554936,"(0.407, 0.442]",0.2796610169491525
3029,0.4318695170413192,"(0.407, 0.442]",0.4152542372881356
3053,0.3422218233558975,"(0.338, 0.373]",0.1328125
3054,0.41320706874679386,"(0.407, 0.442]",0.136
3055,0.32333702586316165,"(0.303, 0.338]",0.18803418803418803
3056,0.44716627739456827,"(0.442, 0.476]",0.2540983606557377
3057,0.4335944001944753,"(0.407, 0.442]",0.3643410852713178
3079,0.3157620168952198,"(0.303, 0.338]",0.14102564102564102
3080,0.27857949210994304,"(0.269, 0.303]",0.1724137931034483
3081,0.4219441690536782,"(0.407, 0.442]",0.17518248175182483
3082,0.40512463092742523,"(0.373, 0.407]",0.16428571428571428
3083,0.4112898716072898,"(0.407, 0.442]",0.20930232558139536
3084,0.4054058789826585,"(0.373, 0.407]",0.23484848484848486
3085,0.419601889247959,"(0.407, 0.442]",0.3120567375886525
3086,0.4460632070035175,"(0.442, 0.476]",0.4295774647887324
3108,0.368648688254968,"(0.338, 0.373]",0.10126582278481013
3109,0.3304600263889442,"(0.303, 0.338]",0.14893617021276595
3110,0.3747216463064931,"(0.373, 0.407]",0.18604651162790697
3111,0.4228507008641338,"(0.407, 0.442]",0.1476510067114094
3112,0.42515353822205304,"(0.407, 0.442]",0.1891891891891892
3113,0.41764839706949397,"(0.407, 0.442]",0.19463087248322147
3114,0.40701724235082387,"(0.373, 0.407]",0.23353293413173654
3115,0.40065671305381445,"(0.373, 0.407]",0.33774834437086093
